Comments,Comment ID,Reply Count,Like Count,Updated At,Host Gender ID
Hi what is the Dr name,UgykExZ696cmnvgZAT14AaABAg,0,0,2019-05-02T03:51:05Z,2
I smell everything too..,Ugyhe3afd5ojYqT9hWl4AaABAg,0,1,2019-04-29T07:32:17Z,2
Chop chop really means chop chop. Run!,Ugz0Y4VBkSmdUO7xPat4AaABAg,0,1,2019-04-29T05:37:19Z,2
"""Body Mutilating"" was not appropriate.",UgzX70Kl0pqoatelV2l4AaABAg,1,0,2019-04-28T17:13:32Z,2
"If this isn't proof trans-girls have the minds of females, nothing is.  Emotional thinkers and indecisiveness Lmfao",UgwFZwYMjmKLH807lSl4AaABAg,0,0,2019-04-26T16:25:19Z,2
"I think there's no reason for you to explain this to us. Just do what makes you happy, it's your body!! <3",UgyYhZX5WhIXF0WMGsV4AaABAg,0,0,2019-04-26T10:45:36Z,2
keep this hair it looks PERFECT on you.,Ugxbs01kn2T6YIQu_2p4AaABAg,0,0,2019-04-25T13:34:13Z,2
"Gigi, let us know how you really feel.",UgyQFeajnvHW0OaTdCJ4AaABAg,0,0,2019-04-24T23:34:41Z,2
So then your a transsexual not a transgender woman. Isnt that more correct?,UgyVTX6-hwNa-14SKzZ4AaABAg,0,0,2019-04-24T09:46:01Z,2
Omg your make up 💖,UgxzAwmWnS79fRV15KZ4AaABAg,0,0,2019-04-24T07:10:43Z,2
Your concerns are SOOO valid! Surgery scares the crap out of me. Imagine never feeling pleasure ever again down there 😮😵 or what if you can’t pee right?!?! So scary! Im glad you opened up. Take care! 💗,UgweO3ewodOkgQ9_r5V4AaABAg,0,0,2019-04-24T01:35:16Z,2
Aw you look lovely! Love your hair 🥰,UgwI6JvEggOcC5Jx3P94AaABAg,0,0,2019-04-24T01:20:09Z,2
You look like Aubrey O’Day!!! Anyone ever tell you or see it? 🤔🤔🤔🤔,UgxYf6EYBoTMXpmyD194AaABAg,0,0,2019-04-23T23:56:11Z,2
So Cory Binney was okay with this?... Confused af.,UgxoV9D355y226YmcXd4AaABAg,0,2,2019-04-23T06:43:53Z,2
"Love you gigi, stay strong ❤️💌",Ugw2XSMagIFN6fQx2mZ4AaABAg,0,0,2019-04-23T02:22:39Z,2
"Thanks for sharing, I enjoyed this. But one thing I would never go overseas for my re-assignment surgery. I would want to stay in America",Ugzl-M5TkoeiAM0Rk2V4AaABAg,0,2,2019-04-22T04:56:35Z,2
Many transgender women would not call exatcly “getting mutilated” by getting the reassignment surgery.,UgzFQgQAXSAQzzg5Jqh4AaABAg,0,0,2019-04-22T01:38:05Z,2
"I don’t usually make remarks on YouTube, but when you said you had forgotten months after your mother died, it totally resonated with me. I didn’t pay bills, my partner had to help me get dressed, and I really tried at work. It’s nice to know that I’m not the only one.",UgxWEOjjYO5PKjJMhxl4AaABAg,0,3,2019-04-21T19:58:19Z,2
If you ever feel like a maybe it's definitely a no just saying,Ugzm04EdNu78nJ7nXAx4AaABAg,0,0,2019-04-21T05:36:00Z,2
People complain about jump cuts but I’m so glad I don’t have to put this on double speed,UgweEfGuNMQH3vIFZIF4AaABAg,0,1,2019-04-21T04:40:46Z,2
0:44-1:05 OMG SAME GURL i cant remember ANYTHING from middle school because i was bullied a lot and i completly deleted those memories. My mom would say to me “hey do you remember when ...” and i just dont. And that happens to me with anything thats traumatizing,Ugw5Kd8T-eZQXhCUWqh4AaABAg,0,0,2019-04-21T02:05:31Z,2
Follow your gut instinct Gigi and don't let anyone convince you into doing something you don't want to do! You don't need to prove yourself to any of us. It's your body and you're the one who will have to deal with the consequences.,UgxgQXZmLJBX7ceZBAd4AaABAg,0,0,2019-04-20T08:23:37Z,2
You look 40,Ugx7FXlqz8nKpsFDknB4AaABAg,0,1,2019-04-19T22:25:59Z,2
You have a huge mouth,UgwsoOa5VawMMYsr8OV4AaABAg,0,0,2019-04-19T14:24:21Z,2
"re: 5:40. Everyone has their own ""scent."" Proper hygiene and paying attention to what's going on down there no matter who you are and what gender is essential. Vaginas aren't normally overwhelming when it comes to smell, and if something smells ""off"", it probably is. Scents change according to diet, activity, and many other things. Perpetuating the shame about how women smell or how vaginas look isn't a great angle. But yeah, nice wig or whatever.",Ugzsi1YarS4z3h5hlCB4AaABAg,8,165,2019-04-19T04:38:18Z,2
Omg. I love this color on you! So natural and beautiful 💜💜💜,UgytCcQIOy2PUek0Kn54AaABAg,0,1,2019-04-19T03:58:04Z,2
You're beautiful just the way you are without the surgery .,Ugw9fDduXWPUZPUrP594AaABAg,0,0,2019-04-19T01:44:22Z,2
Your so cool,UgzUBv3Dq67Rdt-JqUF4AaABAg,0,0,2019-04-18T01:27:39Z,2
"I do the same thing with blocking out stress and horrible circumstances. I've literally lost so much of my life, no memory whatsoever. I guess it's good in a way but very scary also",UgzVFMwtLyt42CfLDrd4AaABAg,0,1,2019-04-17T16:14:01Z,2
She said several times that she already had the surgery.,UgxsVa2c1P0M4RsC5TF4AaABAg,0,0,2019-04-17T06:49:14Z,2
"In her vogue interview,  she said shes never been to Thailand..",UgzDVzYZAFesc4q29OB4AaABAg,0,0,2019-04-16T14:02:04Z,2
I love your hair this colour 😍😍,UgxsHm_4ibHo0x-VuIp4AaABAg,0,0,2019-04-16T04:33:54Z,2
Does she have a big cawk ?,UgxTh7lQ3RNYms82byx4AaABAg,0,0,2019-04-15T14:17:39Z,2
Transtrender,UgwxXEmGjP101l1uT-V4AaABAg,0,0,2019-04-14T06:34:34Z,2
Please for the love of God... does anyone know the colors/brand of makeup she is wearing? This look is absolutely STUNNING.,UgxCj35rb3hzCGdR8f94AaABAg,0,0,2019-04-14T01:24:03Z,2
Gig I faked her SRS for a long time . Sad how people like Gig I lie about everything and they are never real and honest👎,UgwADbrXWdHW52uOo9t4AaABAg,0,0,2019-04-13T21:47:24Z,2
I have so many questions for Cory now.,UgzsgFMLK5m51Ca4BJ14AaABAg,0,0,2019-04-13T03:56:33Z,2
Okay but why isn’t anyone else confused? She absolutely alluded to having the surgery - and now she’s saying she didn’t? Lol,Ugy8zieWzpxFV2j1M4t4AaABAg,0,0,2019-04-13T02:07:37Z,2
You're no longer credible. LIES LIES LIES,UgxCjS8VTn4KA3_0Sap4AaABAg,0,0,2019-04-12T16:55:11Z,2
I'd love to date u,Ugy0gzkO2PzqKA6g8o14AaABAg,0,0,2019-04-12T13:53:26Z,2
"I’m so so sorry I just don’t get it , you look like a female but you have male genitals? I wish I could understand but you were born a male , identified as female but are engaged to a women? I’m not trying to be rude but I find it contradicting. Are you male or female? Is it the mind or the body that determine this?",UgyzFgmatnDrT3RvVIp4AaABAg,0,1,2019-04-10T02:59:39Z,2
"kelly lamb
1 second ago
I will let you in to a secret. GRS was hard to get done yrs ago when i did mine over 3 decades ago there was a much stricter criteria. Lots of us who did GRS many decades ago. Did so then some of stayed around a few yrs to help other following behind us the same as other had before us, Then disappeared in to the woodwork and got on with our lives as woman.   Nowadays lots live to be trans and never move on. You will never get a true rate of success and regret because lots go unseen.  They fixed their problem and moved on. Which was the whole point in the surgery.  I recently had a 3hr conversation with police officers at my home. The 1st thing i told them is you do not have to feel like your stepping on eggshells around me.   I'm not part of the new wave trans movement. Who will go apeshit if a wrong word or phrase is used.  I think that's why we chatted so long as they had lots of question. They did ask me if i would come talk to the police force and educate them on a side of being Transexul they had not encounted before.  I explained i would rather not and gave my reason why.  I personally feel there will be more regretting surgery now than those from decades ago.",UgyaB299jw4Pn2cuxHJ4AaABAg,0,2,2019-04-12T23:04:21Z,2
I want to see Gigi on Real Housewives of Beverly Hills,Ugz6JhwaCEVoRsTmXuh4AaABAg,0,1,2019-04-09T17:43:03Z,2
wait I am confused so did she get the bottom surgery or not?,UgxEC0equQNj9xUc0tl4AaABAg,1,0,2019-04-09T13:33:43Z,2
This 👏 Is 👏 So 👏 Badass 👏,UgwErxPha731EvN9gLN4AaABAg,0,0,2019-04-09T13:18:22Z,2
mujer mucho hermosa maravillosa,Ugw1UEhXNdF8eQjE0qR4AaABAg,0,0,2019-04-09T11:51:44Z,2
Calling a surgery many other trans people have gone through “mutilation” is really terrible Gigi.,Ugye80BlqNv_LFG6EPJ4AaABAg,1,5,2019-04-09T03:58:47Z,2
"You made the right decision - if you’re not 1000% sure, by all means  put the breaks on!  That goes not only for surgery but for everything!  Your ‘gut’ knows - listen to it!!!",UgysZr_XKX3VU8_DOaR4AaABAg,0,0,2019-04-09T02:59:47Z,2
You are stunning,UgwlXVpLZNM8d2UJA_V4AaABAg,0,0,2019-04-09T02:15:17Z,2
You are very smart. Too many problems with surgery,UgxyyeScC2cVLrVo2vJ4AaABAg,0,1,2019-04-09T02:14:57Z,2
Girl I didn’t even know you were trans until now. Wow that is shocking to be honest. And beautiful 💖💖💖,Ugzp0yI1mOQQBUxNa3V4AaABAg,0,0,2019-04-09T01:19:28Z,2
......so what is the truth,UgxUnxkVRYaQWR_J-wJ4AaABAg,0,0,2019-04-08T18:47:58Z,2
In this day and age some decide they are  trans at the checkmark of a dropbox. More thought goes in making the the weekly shopping list sadly.,UgzaczToSCnY7ioeEwF4AaABAg,0,0,2019-04-08T03:08:55Z,2
I looked at an animated surgery for MTV and it looks TERRIFYING,UgwBTHO9iDeYqnkPNMV4AaABAg,0,0,2019-04-08T01:43:18Z,2
Props for sharing your experience both physically and emotionally. You made the right decision for you and hopefully it will help others who are having a difficult time with their decision no matter what they choose <3,UgzPXZE-uIcQXpW_zSh4AaABAg,0,0,2019-04-07T23:40:16Z,2
You look beautiful. Love the darker hair. I wish I had your life. You have such a glamorous life. Enjoy it. Don’t waste it.,UgyIsE8orY6ev6woYCx4AaABAg,0,1,2019-04-07T23:22:22Z,2
"The time wasn’t right and it was too rushed, surgery like that is probably best waiting for the right moment and doctor  💜",UgzubAYkDb3pHGa0HTd4AaABAg,0,0,2019-04-07T01:12:01Z,2
Hello there gigi great video,UgxNKvexL5i1yfus7gV4AaABAg,0,0,2019-04-06T08:00:13Z,2
"First and foremost I totally respect and commend your bravery and your strength. To be you and to live your truth!!
But what I'm about to say is just food for thought getting your reassignment surgery it doesn't complete you your completed where you feel your completed. I know Servo girls that got the surgery and they thought that their world will change and it was not the case..  And it really did affect them mentally.. So just keep in mind listen to your heart..It will tell you!💖😘",UgzA6kEB9IJVd9YnSO14AaABAg,0,0,2019-04-06T00:38:18Z,2
Honestly what you told us you had srs YEARS ago why tf did you lie to us all this time.,UgzSgmQO8AYamPBcwiJ4AaABAg,0,1,2019-04-05T18:39:17Z,2
There needs to be a a revolution in SRS technology.  We need futuristic body printers that can transform us more  effectively and harmoniously,Ugz6T_ri7NsTQMN5u2p4AaABAg,0,1,2019-04-05T21:12:12Z,2
This hair THO <3,UgyftL7y9KSIKLsaDKx4AaABAg,0,0,2019-04-05T06:11:15Z,2
"As long as you aren’t dysphoric with yourself down there, keep it. Screw the expectation for trans women to be 100% passing. Love bailey is the best example fighting that standard. But if you want to feel like a complete woman there’s absolutely nothing wrong with that :)",UgxSu8AKXXelAXrF0p54AaABAg,0,1,2019-04-05T04:42:11Z,2
Gigi looks like Aubrey Oday,Ugzmr_yJSfpxb4N1rYR4AaABAg,0,0,2019-04-05T01:38:55Z,2
Don’t do it. Keep your plumbing. Who cares what others think,UgxzNIkzKfFW5F6tPRZ4AaABAg,1,39,2019-04-04T12:19:05Z,2
Your lips are so big it looks like you have a mustache shadow... :\,UgzWd9Sm6Nn9PdY2yRh4AaABAg,0,0,2019-04-04T07:18:21Z,2
"You should not do it you dont need it if u have the anatomy u need u can have kids and the surgery is so invasive for LIFE, i feel like you are so unique and accept it and be ok with it and the world will as well :)",UgwhAO3xcGMO23_n2Id4AaABAg,0,1,2019-04-04T07:10:19Z,2
"What’s the name of the Doctor in Thailand, GiGi?",Ugz16WZFo4sW6T2jaW54AaABAg,0,0,2019-04-04T01:29:32Z,2
2 things I don't understand? Your girlfriend is female and you can never have kids if you have the surgery😳,UgyjaupWtG1oqVNQx0d4AaABAg,0,0,2019-04-03T22:37:53Z,2
Don’t lie. You can not answer stuff if you’re not ready to but don’t lie,UgyBdFY15s8owUfVMAR4AaABAg,0,0,2019-04-03T15:47:57Z,2
"Gigi My name is SaraI am a trans female I am looking for a few good doctors for GRS 
and even a 1 year waiting list is okay lan2016.sara@gmail.com",UgzyZuz3O3E1vHt0Nl94AaABAg,0,0,2019-04-03T14:50:07Z,2
stop changing yourself!!! you are the human first!,Ugzwdp97nKxbmFdgIXp4AaABAg,0,0,2019-04-03T02:21:17Z,2
I don’t feel like you need it unless you feel like you do.,UgwwHBn53SpoIDlCcNx4AaABAg,0,5,2019-04-03T00:01:21Z,2
You look so cute in this video! I love your hair and your makeup,Ugwt99J_sRt5saKGRMx4AaABAg,0,0,2019-04-02T21:30:21Z,2
"THIS HAIR IS EVERYTHING FOR YOU 
You look so much prettier not being so Barbie Blonde",UgwEXh1owZwxyNInBzF4AaABAg,0,5,2019-04-02T21:02:29Z,2
so you had a million face surgeries done but not the main one? 🤔🤔🤔🤔,UgyGqM57Z9YrkM-FHvx4AaABAg,0,0,2019-04-02T19:09:00Z,2
thailand no no no,UgymuYFoI9lKDEgIkxR4AaABAg,0,0,2019-04-02T17:40:01Z,2
"admitting you might have a lying problem.... add that to spending a whole trip to go to dubai without researching there laws.... some simple logical and rational should exist in your life woman, this is a prime example of why people with contious bad experiences with really toxic behaviours from trans individuals makes it impossible to ignore the pattern",UgyyxP799UTAHyDwR-h4AaABAg,0,0,2019-04-02T16:24:21Z,2
"Remember sex changes only #5/100 of your life.It doesn't matter whether you or not your still a......girl.
In this cruel society.....you don't have to prove anything
Happiness starts with you.No need to explain
Because your different
You like women.


Now I did not like women  its your preference.But I have many girls like me in that way..but I don't
Happy for you gurl",UgwDHVD-BD6KG7fx7oZ4AaABAg,0,0,2019-04-02T09:40:58Z,2
is this the mandela effect or...? i swear i watched a video in 2014 where gigi talked abt using the dilators,Ugz6L5wDViI89sitZsJ4AaABAg,34,1012,2019-04-01T22:04:48Z,2
But you said you've already had the surgery? I'm confused,UgxNMT0NwmmZ-NTc7nZ4AaABAg,0,8,2019-04-01T21:27:56Z,2
Thank you for sharing this story in all honesty. Take care and foremost stay true to yourself 💋,UgwUcESL-QV-XwD6RuN4AaABAg,0,0,2019-04-01T18:09:18Z,2
"I remember when your mom died I watched a few of your videos that were not natural for the grieving process I was confused , I didn’t realize this may have been a trauma you were stuck in , you were so happy I felt offended not thinking,  I’m sorry I hope your better niw",Ugx2iMN0uqD_KHBJYk94AaABAg,0,1,2019-04-01T10:17:00Z,2
I LOOOOVE your hair so much,Ugw8iHz_GuVv8u3cFk54AaABAg,0,0,2019-03-31T23:01:29Z,2
"This was a smart move. And this is why I am against esthetic procedures that actually lessen the functionality of one's body. If you feel feminine, live your life, having surgery for other people's approval is simply not something that should ever be done. I'M PROUD OF YOU.",Ugy9O-KgLW5XNtOeMx54AaABAg,0,1,2019-03-31T15:05:27Z,2
I understand this completely. I keep going back and forth on whether I want to get a vaginoplasty or not.,UgwYJdnCgv56Sa_d2ed4AaABAg,0,0,2019-03-31T14:30:29Z,2
"SRS was the best decision I've ever made. Dont do it until you are 100% sure its what you want. You will know you are ready when you dont care about things ""being perfect"" , complications or anything else superficial. Every surgery has risks and if your arent willing to accept the possible risks, it will be a mistake doing it...unrealistic expectations are the main reason why soo many post op girls go thru depression and go crazy. Be certain #2cents",Ugznas9ZOE5SR7gUyeF4AaABAg,0,0,2019-03-31T08:34:53Z,2
Czech plastic surgeons are really good...,Ugx6Q91rs_9t1XvcaxJ4AaABAg,2,0,2019-03-31T06:35:13Z,2
"Gigi, you ARE a woman. Don’t sweat it 🥰",UgwHrIRp2Hj2wnypVHt4AaABAg,0,2,2019-03-30T17:05:09Z,2
"I know a few people who went to the clinic in Chonburi. Have only heard good things. The recovery is not pretty, but the results are excellent.",Ugwfe1mGSwZIbQq5tkF4AaABAg,0,1,2019-03-30T05:24:06Z,2
What about dr bowers in San Francisco I think. She herself is transgender.,Ugy8ic35iE4H7R4QD6J4AaABAg,1,1,2019-03-30T04:53:34Z,2
O.M.G you get more and more superbeautiful WOW!!!💋💖🌹💕,UgxbIowOT-xe-TLCA654AaABAg,0,0,2019-03-30T03:12:00Z,2
I feel misled,Ugx4FeiuhcOq-Y-6GTB4AaABAg,0,1,2019-03-29T13:06:54Z,2
So she hasn’t gotten the surgery but but her bikini 👙 pics... 🤔 her bikini pics...... how?!?!?,UgypUf73Ubc5PzCueuJ4AaABAg,0,0,2019-03-29T12:03:56Z,2
Where is your ring,Ugw-0MU1uBMlC3dK3hh4AaABAg,0,0,2019-03-28T20:51:33Z,2
My friend had to have surgery twice because it gets really tight if you don't have sex. So nothing would go inside. She uses toys to keep it open now.,UgyEhHyMlUOzF0mq-nV4AaABAg,0,0,2019-03-28T06:04:13Z,2
Gigi you look so pretty and more natural. Your lips look better!,UgxJrtYqg9_cjZyjn9Z4AaABAg,0,0,2019-03-28T06:01:45Z,2
Why are her eyes crooked now ? She never looked like that before ?,UgzA43CI_HjZrnES1UV4AaABAg,0,0,2019-03-28T05:46:39Z,2
Loving the darker hair on you,UgyIlcR7r1OEHTilHF54AaABAg,0,0,2019-03-27T23:30:29Z,2
Color,Ugx9_mClNVNMDWjdUBJ4AaABAg,0,0,2019-03-27T20:52:48Z,2
You are a lesbian so correct me if im wrong you dont really need vaginal depth so your surgery or recovery should not be difficult at all. Take your time do what u wannna do make sure you are happy at the end😘,Ugy0Tp0eovs5Y_25W4p4AaABAg,0,0,2019-03-27T04:34:12Z,2
"Don't go to Thailand to get a gender reassignment surgery, please!!!!?
I'm a transgender woman and I recommend you have it done in the US.",Ugw0MvQiRtHBcGQ7pwh4AaABAg,0,1,2019-03-27T02:03:04Z,2
This particular hair colour is so damn attractive on her. Her eyes are just beaming!!! So stunning!,UgxwwpJ1HE6bEO-LWKl4AaABAg,0,1,2019-03-26T14:21:44Z,2
this video hit me.. im still thinking about this...,Ugyg9lmjbYN_mZdrXwF4AaABAg,0,0,2019-03-26T12:34:06Z,2
Love love love the darker hair!!! It makes you look so softer! 💜,UgwVN0KseOG1TXiDByF4AaABAg,0,0,2019-03-26T03:52:17Z,2
"You do not need bottom surgery to complete you. Whether or not you feel complete is up to you! And there is no fixed timeline on how to be trans. If you decide to get bottom surgery 5 years from now or never, that's your business and your business alone.",Ugwk0SYEOfxFk1HTuFt4AaABAg,0,0,2019-03-26T01:19:31Z,2
OMG LOVE the hair color!,UgyG8wbRCqdGLe2UZQV4AaABAg,0,0,2019-03-26T01:10:59Z,2
Gurlllll this hair color 😍,UgzG4CqXyimYQqFsHwJ4AaABAg,0,0,2019-03-25T00:39:21Z,2
"Gigi, I love this color on you. Keep it please. 💇‍♀️",UgyYemkfGswim_HUVKd4AaABAg,0,1,2019-03-25T00:13:32Z,2
"Gurlll, those are not your real eyes😏",UgzvkwFnaphlAO122o54AaABAg,0,0,2019-03-24T22:30:53Z,2
This topic again?,Ugw7QyY0GquguV4PuAh4AaABAg,0,0,2019-03-24T17:51:26Z,2
Fuckin FUGLY,UgzHgbpksSRAvHQllmx4AaABAg,0,1,2019-03-24T07:27:06Z,2
Gender diarrhea is real.,Ugxa9ED9dxx_Zix_aL14AaABAg,0,0,2019-03-23T15:04:09Z,2
Disgusting,UgzvEmptdEt2NOCJ-bx4AaABAg,0,0,2019-03-23T11:53:31Z,2
"Love it , thanks for sharing",Ugzoj5iO7CyrjueWj2x4AaABAg,0,0,2019-03-22T19:51:03Z,2
linda,UgzbujMOjTLS3iG2gAR4AaABAg,0,0,2019-03-22T13:40:19Z,2
"Genital re-assignment surgery should not be an option for anyone. It's nothing more than a fancy surgical wound and it's not worth the potential risks. It sucks that people may feel like they have the wrong parts but that's where therapy and counseling shines, having a surgeon irreversibly mangle your parts will only lead to regret",Ugw2YS3MScfUxVisskN4AaABAg,0,0,2019-03-22T10:02:16Z,2
Wait does that mean she got the surgery (ever?) or not,Ugy48sXXBoiDznA-XsN4AaABAg,0,0,2019-03-22T08:43:07Z,2
It's Thailand why would you expect their facilities to look futuristic. Im sure the Dr was fine they just aren't gonna have these booshie spa like facilities why would you expect that,UgzOs5qw2a958MnqfQB4AaABAg,0,0,2019-03-22T04:24:09Z,2
"Have gigi’s eyes ever looked so blue, this hair is everything",UgwsQlZlC0hCIkxixy14AaABAg,0,0,2019-03-21T22:43:32Z,2
"Got a major headache just listening to this. This should have been a 3 min story at the most. Wonder if she takes a nap every 4 hrs. But someone who spends 24 hrs with this girl, must need one every hour.",UgwzvqFnQ2POZekcN2d4AaABAg,0,1,2019-03-21T21:42:52Z,2
Respect.,UgzmGBVuwpD7WZyg58x4AaABAg,0,0,2019-03-21T17:44:03Z,2
Cry more while you sit on your luxury bed in your luxury home,Ugxa_ua6ZJsCPjVkG7J4AaABAg,0,3,2019-03-21T15:25:14Z,2
Today's YT Trans a totally different breed SMH  I take it all with a pinch of salt after all its youtube . An all new breed of trans with different motive aims and drive. And how much of whats said is just for the camera and views and reactions.,UgydL7w3TdXCN82nQIp4AaABAg,0,0,2019-03-22T00:27:01Z,2
I thought this girl was a lesbian?,UgwxHDP9BW86Ykojhqp4AaABAg,0,0,2019-03-21T11:23:16Z,2
You are with a girl why would you get rid of your treasure?,Ugx0FK-nUyFQ5HfifKl4AaABAg,0,0,2019-03-21T05:44:21Z,2
she deadass looks like wendy williams with this hair OOF,UgxLiM_wlXZugsLPdwR4AaABAg,0,6,2019-03-21T03:11:36Z,2
Because you're a transtrender lol.,UgwMuBkz5PoVtF2uU8Z4AaABAg,0,0,2019-03-21T00:59:53Z,2
No hate. Just wondering.  So you got every other surgery to look like a female but you want to keep your male parts?,UgwoT5a92gc5pY8nIfp4AaABAg,0,2,2019-03-20T23:18:45Z,2
Gigi is back on estrogen.   Its crazy how we can see the changes even though they are subtle.,Ugxy6OA7VqI_6yDIO1V4AaABAg,0,0,2019-03-20T23:11:22Z,2
Didn’t you do a whole video explaining the dilation post op?? 🤨🤨 with those weird dildo things??,UgzrYqeOExVAdcmNOjB4AaABAg,0,0,2019-03-20T22:18:51Z,2
💗💗,UgwVnL2vMmW2Q8gTeQt4AaABAg,0,0,2019-03-20T21:59:24Z,2
I’m seeing so many videos recently about many trans women not getting the surgery and it makes me feel bad for some reason cause it something I really want and am ready fir,UgzyQlKmu5B9_nGrLWV4AaABAg,0,0,2019-03-20T21:15:09Z,2
Your so beautiful! My middle name is Gigi btw 🥰,UgxsSrvsS-M-cMJ7u6J4AaABAg,0,0,2019-03-20T17:49:18Z,2
"I thought way back in the day,she said she had the surgery??",UgxjKU9z8-Mhsm6QFgx4AaABAg,0,0,2019-03-20T16:05:29Z,2
"Good for you. Always trust your gut. If you felt that uncomfortable about the situation, then you did the right thing. ❤️",UgzJGohcnVgxa9J5CEZ4AaABAg,0,0,2019-03-20T12:15:05Z,2
Instead of surgery you should be getting therapy & help for your gender dysphoria,Ugw3SxywC7G7HZIWqMN4AaABAg,0,1,2019-03-20T04:57:21Z,2
D:,UgzB8Q506A8BkWBgknN4AaABAg,0,0,2019-03-20T03:20:04Z,2
Girl I got you on the smelling!  +1000,Ugw4ZJXujok6nlCwHwp4AaABAg,0,1,2019-03-20T00:37:14Z,2
I’m glad you didn’t! It’s okay,Ugw-dvIi7bRv5xKQITh4AaABAg,0,0,2019-03-20T00:08:26Z,2
My hope is that she'll have a life full of love.,Ugwc8jn0-zoD4ZJxKhZ4AaABAg,0,0,2019-03-19T21:50:01Z,2
We will rip them from their decadent nests,UgycuFrLeYLefSjpAsN4AaABAg,0,0,2019-03-19T21:26:44Z,2
"If you consider this surgery to be ""mutilation"", do you think you should ever do it?",UgwY3tNW1ABzgopdM3t4AaABAg,3,64,2019-03-19T18:51:25Z,2
"You're not getting gender reassignment surgery because there's obviously a part of you that doesn't believe you're a women
Therefore you probably dont even have gender dysphoria 
Plain and simple",UgwKTH6XMGLCB-SY2GJ4AaABAg,0,1,2019-03-19T18:10:36Z,2
"Queen, please do an updated makeup routine 💓",UgzeGtWw6nUIgnPqiq94AaABAg,0,0,2019-03-19T15:54:01Z,2
"Your lips look so amazing now, girl! They were questionable for a while there, you look perfect again!",Ugzxm6msjAObexqbNFh4AaABAg,0,0,2019-03-19T12:21:53Z,2
you ever gonna stop using this as a title,Ugy2hQ3b2wJatH8eQ4B4AaABAg,0,6,2019-03-19T06:19:03Z,2
This is such an important video. so many people just rush out and get the surgery because they think that is what society expects them to do. I'm so glad that you're saying all this. Awesome!,UgwVtdln2uPRdKz6Ex94AaABAg,0,0,2019-03-19T05:17:43Z,2
let a girl know? why do you know one,Ugzg8RXP0ll92Tgyjqx4AaABAg,0,0,2019-03-19T05:09:17Z,2
Please don’t get offended but I have a serious question. Does she still have a peepee then? Like I’m honestly curious,Ugwd4uwjBj5JdFON5zt4AaABAg,0,0,2019-03-18T23:44:27Z,2
Your so cute,UgwVKe8Sa9PHWbVuy5R4AaABAg,0,1,2019-03-18T21:31:52Z,2
Sounds like you and Blaire White should have a conversation lol,Ugy0x5sccGM1Pj8PcNR4AaABAg,1,48,2019-03-18T16:57:17Z,2
You look beautiful its ok you don't need a surgery to be a woman...being a woman goes beyond the physical aspect,Ugy7sfURc7wO8_k2Elx4AaABAg,0,1,2019-03-18T16:31:25Z,2
Most of the time the snip is more trouble than a solution.,UgzTshIaHYhx9HdTzN54AaABAg,0,0,2019-03-18T16:27:39Z,2
I can see why people would think you got the surgery because a film was literally made about your transition. I hope all health and happiness and when it happens  your fans are supporting you.,UgyvXtRHCck85-A7PId4AaABAg,0,1,2019-03-18T15:45:56Z,2
"Building not state of the art enough or clean enough looking. A lot of time's American's are turned off by this, but so often they more than make up for it in skill. Your subconscious was already looking for any reason to say ""No"".",UgxCqXvtz2tHs537nQJ4AaABAg,0,1,2019-03-18T08:25:02Z,2
"""because I don't want to"" there. Saved you the entire video.",UgxUEPrX1qrIN7n4V_h4AaABAg,16,4182,2019-03-18T07:08:40Z,2
"she's a drag queen, not that pretty",UgwaRXrfIDlbAq05Lzt4AaABAg,0,3,2019-03-18T06:59:20Z,2
Honestly you’re a woman in our eyes so please spare us these details . And just live the life you’ve fought so hard for and are now living ..,Ugyonr3nPQmc2a8rL0d4AaABAg,0,0,2019-03-18T06:17:06Z,2
SERIOUSLY OBSESSING OVER THIS HAIR COLOR ON YOU OMG,Ugw7UIHXiov_cw65Ajp4AaABAg,0,1,2019-03-18T04:53:07Z,2
very important to remind people that having gender reassignment surgery is a choice and not a requirement for trans people!  Whatever makes a person feel good in their own skin ❤️,UgzQl4Mam6GtJSu7fL94AaABAg,0,0,2019-03-18T04:37:55Z,2
"You should’ve just waited for that 6 month mark. That’s a big change and I knew you wouldn’t go through with it. You have to mentally,spiritually,&emotionally prepare yourself. Wish you luck Gigi! Remembering day one!!! You’ve came a long way gorgeous!❤️❤️❤️",UgxDu2UvZ-8LQ8xV5cx4AaABAg,0,0,2019-03-18T03:01:29Z,2
"Always love your story time videos. They’re always full of heart, just like you have always had.",Ugx8W4-aRxRAf2XNS1Z4AaABAg,0,0,2019-03-18T00:35:34Z,2
My opinion on this is that a trans woman isn’t a woman until the full procedure is done.  Glorified she-male basically.,Ugz2z7Eqd7bmJmuSXnl4AaABAg,0,1,2019-03-18T00:00:06Z,2
Oh wow! So she didn't get the surgery after all! I'm surprised. Also I've noticed that she looks more how would you say...natural? I think it might be the hair and makeup.,UgwDix1KlKDqplAvxO54AaABAg,0,0,2019-03-17T18:23:42Z,2
Pretty sure this is the face of early onset dementia or at best the adult cafe of autism.,Ugw8uPK8O8rrm0syp7V4AaABAg,0,0,2019-03-17T16:54:42Z,2
