Comments,Comment ID,Reply Count,Like Count,Updated At,Host Gender ID
No matter you preference we are human and mess up ..I call my own family who non of us are trans mess up on pronoun... it happens we slip up.. we arnt disrespectful just slip up in life .. period 🤗,Ugy99h1lRxwZSbSykBJ4AaABAg,0,0,2017-08-05T18:25:32Z,1
"People not respecting my pronouns makes me feel really really bad, being misgender causes me a lot of anxiety. It's hard because I use gender-neutral pronouns, and people don't know they exist and how to use them. :( As a non-binary person, pronouns are basically the only way for me to be seen and treated as my gender because people can't just look at me and think ""oh they're non-binary"".",UgyWlaReg9lucyU2TQR4AaABAg,1,1,2017-08-05T18:26:24Z,1
"Teacher: ""She... he sorry""
He's doing it right tbh, I have this teacher this year again and I'm glad bc he was the first teacher I came out to last year",Ugwlk8jamjMEWNsQA6V4AaABAg,0,6,2017-08-05T18:04:33Z,1
can someone make a remix of chase saying zuzia they zuzia they,UgwBXj3ui5-aMPJ42jh4AaABAg,2,56,2017-08-05T19:39:38Z,1
About misgendering when your angry at someone. Another reason and perhaps the main one for me that it is a huge taboo thing to do is that you are not just insulting the person you are angry at when you do it. In my mind you invalidate one you invalidate everyone. Just don't. Find other ways to be angry with someone sure. It happens. But avoid misgendering period.,UgzcdGaCbkKBy0063jJ4AaABAg,5,24,2017-08-05T17:39:14Z,1
"Sadly I know of someone who came out as trans, and they expected EVERYONE to instantly know what their pronouns are and what they were comfortable talking about, and they just became a huge asshole about it and ended up blocking me on social media because they never told me what they were comfortable with talking about and I didn't know, so I didn't know to stop talking about certain things. Like how am I supposed to know what they're comfortable and not comfortable talking about?",Ugynq8wMbrtnW9nbRxt4AaABAg,1,1,2017-08-05T17:10:45Z,1
"thanks for making this series family friendly!! i know how hard it is to hold back from not cursing haha,, now i can show my parents and now have them get mad at the language",UgzA6VZcJO7Vk3w9FQx4AaABAg,0,1,2017-08-05T17:04:14Z,1
"we need more representation of trans people like you! you're very understanding and try to see all sides and opinions of people
love you chase! these videos are inspiring me to come out to my mom very soon.",UgwcDigNymhbC5laIzJ4AaABAg,0,6,2017-08-05T16:57:27Z,1
"Im non binary and identity trans (like female to non binary) and i use they/them pronouns and ask to be called tyler (legally its lucy tho)
But anyway my partner ,when their angry they forget that i use they/them and tyler so they accidentally, again not meaning to say it call me lucy with she/her pronouns. They watched this video then called me on the phone crying because they felt so bad because of chases word use (not meaning that in a rude way) and i was so sad to hear them crying over something that is accidental 😭😭😭",UgyXijclL8vaOJqLJ6N4AaABAg,0,0,2017-08-05T16:55:26Z,1
"It's funny how much people get hung up on they ""not being grammatically correct"" because you do it ALL THE TIME when you don't know someone's gender. Like I work in a doctor's office and if the receptionist comes back and says ""I have a patient that needs a print out of their past charges."" my immediate response would be ""Do they want certains dates or all of it."" We are talking about a singular person but since i don't know the name or gender of the patient, i automatically use ""they"". Everyone does it all day long (at least in English) but then argue that you can't use it to refer to one person. It's only because they know what gender the person was assigned at birth that they have trouble wrapping their head around it.",UgyAOhlhC-Tx5V9S24N4AaABAg,0,76,2017-08-05T16:13:51Z,1
I want to give a representation of pronouns as far as my life. I've literally been misgendered sense infancy. My mom has always corrected people that I was male sense I could remember. Growing up I used to do the same thing until I got older when I stopped correcting people about my pronouns. I've answered to both pronouns and I've used both pronouns to describe myself. I've embraced both pronouns because I'm seen as both pronouns. The empowerment comes from the correct usage of pronouns. In the beginning of my life I can understand how pronouns really do effect yo as a child growing up and why the correct pronouns gives affirmation and validation to that individual. It's always phenomenal to be called your correct pronouns and it's confirmation that your being supported. With neutral pronouns I've personally not used them yet because I've not met a gender neutral person but I welcome them when I do meet them. 😊,Ugy4WYKbnDrTYPCB0rx4AaABAg,0,0,2017-08-05T16:09:14Z,1
I GOT AN AD!,UgwZMMzy9xzEwvW5Myx4AaABAg,0,3,2017-08-05T15:34:16Z,1
I've had actual friends who go out of their way to pat themselves on the shoulders for saying the correct pronouns in front of the person but never behind their back. Like my friend Alex has actual besties who use she/her  instead of his/him behind his back and it makes me want to scream.,UgxiJeyMagqfv8A7STx4AaABAg,0,3,2017-08-05T15:29:30Z,1
Dude you have literally made my day ive been having terrible dysphoria and I told my mother to try watching these videos and you put what ive been trying to explain how i feel when i get misgendered and what not love you chase! Thank you for doing this!! ❤,UgxNL9rgRgKf93metvR4AaABAg,1,9,2017-08-05T15:24:56Z,1
"Going off of what you said about people who stop respecting pronouns as soon as they get angry at a trans person, I dunno about anyone else, but I've become hyper-aware of the pronouns people use to refer to me and if anyone ever misgenders me like that I will not forget it. So yeah, I might not call you the despicable person on the planet for misgendering me in anger, but I sure as hell have lost all respect for you.",Ugz-NedI0cvu2JJR2ut4AaABAg,0,2,2017-08-05T15:17:48Z,1
It took seven months for my family to even try to call me he/him and use the correct names,UgxJXF45W6N5mcDeVXh4AaABAg,0,0,2017-08-05T15:13:50Z,1
No collared shirt today?,Ugxy4_c4yIeSnNHFIzF4AaABAg,0,2,2017-08-05T15:08:51Z,1
I got an ad! Watching it. It's a silly one about bad drivers in my country.,Ugxzbwi39EhK48hgIm14AaABAg,0,0,2017-08-05T14:45:31Z,1
"I also read an article on Merriam Webster's website about they pronouns (it mentions writers in the past like Shakespeare who used singular they pronouns in his writing, and even mentions nonbinary people)",UgwrES__HwifQyXB3aJ4AaABAg,0,4,2017-08-05T14:42:32Z,1
"Anyone have advice on how to get my mom to start respecting my pronouns? I just came out a few weeks ago as nonbinary (I use they/them pronouns) and I know it takes time to adjust, but my mom still consistently uses she/her pronouns and whenever I correct her she gets mad. I try to correct her very respectfully, just saying ""they"" if she says she, but she always gets annoyed at me and I don't know how to get her to start trying to use the correct pronouns more.",UgxhLpHEcyNrt9CB3A54AaABAg,0,0,2017-08-05T14:36:24Z,1
"Thank you for including they/them pronouns in this episode Chase! And especially for including that link about how it is grammatically correct. I'll definitely use it in the future when explaining it to people. These episodes always make my day, so thanks again for being awesome and creating this wonderful resource.",UgxaBMFi0DhOQEkC6mZ4AaABAg,0,8,2017-08-05T14:26:53Z,1
"I'm 20 years old, when I was 15 I came out to my mom as ftm. She almost made it her mission to convince me that it was a phase, and resulted in me hiding it till 2 months ago. I came out again, and now that I'm older I am very firm that this is who I am. 
She is against it, very much so. Refuses to use my prefered name and he/him pronouns. I know it will take a long time, but she isn't trying whatsoever.",UgxovbRhiKwSHXpFE4V4AaABAg,6,84,2017-08-05T14:03:21Z,1
"Its so awkward when someone slips up on the pronouns thing and they apologize too many times. Like, ""I get it, it was accidental, correct yourself and chill out."" NO need to drag that out. Just correct yourself and move on from it. Sometimes I wonder if my mother does it purposefully, but I can never tell.",UgzFWC2jzRV34nLT29l4AaABAg,0,3,2017-08-05T13:55:05Z,1
"I don't know if you'll ever get this, but I'm a grad student--an old grad student--far removed from this generation.  I have been following you, Stef, and Ty, and learning so much.   I am in clinical psych, and I know the LGBT community has such a high vulnerability for depression and suicide.  Before providing therapy to anyone, you must be competent, and that means knowing their culture, race, background, and identity.  I know you are in the field of social work, and I think you are doing a great job furthering the education of the LBGT community to both young people feeling dysphoric (most important), but also for people like me, who do not know the trials and tribulations of being gay, transgender, or somewhere in between. 

Thank you for your work, your honesty, and for pushing through the depression and anxiety you often struggle with, to make these videos and reach out to people.  You are making a difference.",UgzL_OfZ7Zls67RLy0t4AaABAg,0,14,2017-08-05T13:53:47Z,1
"I'm not really sure what I am genderwise. I just feel like everything all at once. I don't know what to call that. I don't really like nonbinary because I AM the binary and everything in between. If you know a name for this then I'd love to hear it 😁

(Btw you really can't misgender me since I'm everything, but I do really like he/him. I don't know he/him just makes me feels so sassy 😄)",Ugy37SWwwYaRNZFeF3l4AaABAg,10,10,2017-08-05T13:43:58Z,1
"This is such an informative and helpful series! I'm planning on showing it to my family once I come out as ftm. You explain these difficult concepts that are foreign to some people so clearly, I think this will seriously help them better understand. Thanks for your hard work!",UgzxVNO5hEGF2Fi3miV4AaABAg,0,6,2017-08-05T13:41:17Z,1
"I think your honesty here is really amazing, I feel like people get so scared they're going to offend others by not getting pronouns correct straight away, so often they don't even try. So letting people know that it's natural to slip up, especially if you've known that person for a long time, is so helpful. As long as you respectfully correct yourself it's okay, and it's nice to show that person that you are making a conscious effort to use their correct pronouns, you just slipped up a little this time; it's okay it happens to a lot of people, even those within the community, we're not all magical pronoun unicorns, although that would be amazing 🦄🌈",UgyxRyyrVXvNF1ut4Td4AaABAg,0,7,2017-08-05T13:26:03Z,1
Another great video Chase!  I expect people to misgender me at first and even later on by accident.  All that matters to me is that people politely correct themselves and don't do it on purpose.  I respect people who make an effort and acknowledge no one is prefect.,UgzDv2joFNa9vwSj5hN4AaABAg,0,5,2017-08-05T13:14:45Z,1
I am literally sending this video to my all friends. My friends always mess up on my pronouns.,UgzGuJrR2jqisjThQf94AaABAg,0,4,2017-08-05T13:05:59Z,1
"I find the last part about mentally practicing pronouns incredibly helpful. I use they  / them pronouns myself, but it's still  difficult for me to get peoples pronouns right spontaneously at times. My brain just still associates certain characteristics with he / she pronouns and I am still trying to undo this automatic mental connection. Picturing peoples' faces while forming sentences with the right pronouns works well for me.",UgwGan6diOoWTOLbnkZ4AaABAg,0,7,2017-08-05T13:02:47Z,1
"This is a random comment but at school, I had to take this test and I had to put mark the gender box male or female and I just didn't mark a box.",UgyBvq8iWMqfmOOoNfV4AaABAg,0,12,2017-08-05T13:00:55Z,1
"Important:

Purposely misgendering a trans person because you are annoyed at them / dislike them is never acceptable. It is transphobic. Using someone's pronouns correctly is not an act of kindness - it's just something you do.
If you were annoyed at a cisgender man, you wouldn't call him ""she"", would you? So don't do it with a transgender man.
It's not just offensive to that person, but to the entire transgender community, as it shows you only respect trans people's identities when you want to and shows that you think correct pronouns are something transgender people have to earn.

(Chase pretty much covered what I had to say here but I thought I'd add it anyway)",Ugz3yByaMBqoXeLSUAV4AaABAg,8,203,2017-08-05T13:03:29Z,1
Love this series! You are a great inspiration to everyone. Is this the project you and Ty Turner were working on or did I miss that?,UgxHrvgf_EN5xu7jknJ4AaABAg,0,1,2017-08-05T12:51:17Z,1
"This was actually very helpful. My name is Dallas, I use he/him pronouns, and I'm trans FTM. I came out to my boyfriend a couple months into our relationship and he was fine with it but he still has a bit of trouble with the name and pronouns (we've been together 9 months now) I know he tries and it makes me so happy when he fights for me when other people purposefully misgender and invalidate me. I think I'll show him this video and maybe he'll get a bit better with my pronouns XD",Ugx-lUUe7ElN1w2z9Ad4AaABAg,0,9,2017-08-05T12:48:20Z,1
when my dad misgenders me in front of my friends i just say his old and forgetful and then he corrects himself,UgwjB-upLAGWCOALPjB4AaABAg,0,6,2017-08-05T12:44:31Z,1
"I went to a PFLAG support meeting as an FTM person and heard a great way for dealing with people using the wrong pronoun (probably for people you are close to) called the ouch/oops. So if a person uses the wrong pronoun the individual can calmly say ""ouch"" to indicate that they were hurt by it and then the person who used the incorrect pronoun can then say ""oops"" and correct themselves, not making a big deal about it. Thanks again for all of these videos!!!",UgzgaZfL4H7ydD4p2FZ4AaABAg,4,148,2017-08-05T12:43:05Z,1
"Good video. I'm autistic, and when I talk, I often jumble pronouns in my sentences. I hate that I misgender people like that, but unless I talk very slowly, and concentrate, I can't help it. I've explained this to a few friends, and they understand, and know that when I do that, I'm not misgendering, just getting mixed up. But for most people, I just say, ""sorry, pronouns are hard"" and they get confused, because ""you use they pronouns though, shouldn't you get this?"" and I do! I wish to god I was better able to control the words coming out of my mouth, but it's so hard. I guess I'm looking for tips? Not sure, just thought this would be a good place to say all this.",UgxsqTLzWHSNc8UCZBt4AaABAg,7,57,2017-08-05T12:38:00Z,1
"forgot to like the video, so i came back",UgxGdu3nImSTMZIG9zd4AaABAg,0,4,2017-08-05T12:36:18Z,1
Ahhh thank you for making this this is important,UgyXOaFpYZix3kykRlJ4AaABAg,0,2,2017-08-05T12:34:55Z,1
Does anyone else always get the exact same add?,UgxDfRoeNihiPlAu_dx4AaABAg,0,2,2017-08-05T12:34:04Z,1
"I'm pre-P(ronouns) and this really is going to be helpful for work situations. I cringe with my current pronouns because they just don't feel like something I associate with. It feels like ""are you talking to me?""",UgxdYYsy0jrR-xelAHx4AaABAg,0,6,2017-08-05T12:33:37Z,1
"Just a fun fact - in Denmark you would call a stranger or someone with a higher rank as you (teacher, boss, etc.) them or they, in older times. To this day you are not allowed to call the royal family you or her/him, because that means you are close to them in some way. Doesnt really have anything to do with this subject, but its not a whole new thing, to not call people, in general by their genders.",Ugzoeojh6hAQ-a9IwlF4AaABAg,6,83,2017-08-05T12:28:33Z,1
"I am nonbinary and I use they/them pronouns but the thing is that in French there aren't real genderless pronouns, so people still call me a she and it's really hard for me :/
I'm also not out to my family because I'm 99.99% sure that they won't understand how I can be nonbinary, so if any of you guys have any tips, I would really appreciate it
And to whoever reads this, you're amazing, you deserve all the respect in the world, I love you ♡
EDIT : I swear I'm gonna tear up, thanks to all the people who answered this, you're all so nice 💕",UgyPUMogNTlh-VHJ-eN4AaABAg,44,215,2017-08-06T19:19:05Z,1
This is so important! Someone in my family told me that they can't use my pronouns yet since I don't look male enough. It sucks because I already feel dysphoric enough and that just makes me feel a lot worse.,Ugw9lYJSjy9zMZrXs814AaABAg,0,9,2017-08-05T12:16:57Z,1
"Yassss, i love this series so much!",UgzfLay_eS4SCPvr6RZ4AaABAg,0,19,2017-08-05T12:15:08Z,1
Man I'm actually p early go me,UgyUb4YSFUiJt0qg7ol4AaABAg,0,4,2017-08-05T12:13:42Z,1
woohoo lovin this series,UgzBI_1uKffH8wE6yNB4AaABAg,0,5,2017-08-05T12:07:29Z,1
Yessss I wish I could explain this to my parents,UgyKCbt1YKiOosoRYj94AaABAg,0,7,2017-08-05T12:06:02Z,1
"This particular episode of this series is crazy helpful, I have a few people I'm sending this to right now.",UgxszNYBLjWPltOcqmF4AaABAg,0,7,2017-08-05T12:04:43Z,1
As a trans male I find this series very helpful,UgzNxQgeKCn3jLkg1cx4AaABAg,0,32,2017-08-05T12:02:56Z,1
Yay,Ugy4KZdmluOf1mr9NXR4AaABAg,0,5,2017-08-05T12:01:42Z,1
"Love from India...nd i want to talk about the transaction , can we talk?...",UgxLghVkV0WAwgNOJcB4AaABAg,0,0,2022-05-24T11:57:44Z,1
"I'm really happy for u Jamie Bro, not everyone gets the life they want, and a partner who supports no matter what...💪❣️",UgyRsvrO84Dez08kZX14AaABAg,0,0,2022-05-23T16:10:01Z,1
"Thank you with all my heart. I was finaly ready to find out. And you are a source of information I trust 
I am pretty sure I'm non-binary. But something tells me there is a possibility I am trans :S That scares me a lot. 
And long before findeing out that Im not cis, I was wondering about this. So now.. Oh dear 
Thank you for helping me in my journey",UgwnPxWPIuiy1dweLdV4AaABAg,0,0,2022-05-21T18:19:27Z,1
That's it I'm getting bottom surgery when I can afford it,UgwpDyoNZA2sxB_w63N4AaABAg,0,0,2022-05-21T03:13:31Z,1
"As a biological man, I find it interesting to see your idea of what being a man is. Is like if you only have a very stereotypical image of what a man is. I wish you could have better mental health. Having a beard, does not make you a man, having testicles does not make you a man. Having a fake penis does not make you a man, your country spends so much money in these operations when so many people with really health issues need it. Very upsetting to see your county paying for this,.",UgyTZSxx2rYOadPaO1p4AaABAg,1,1,2022-05-24T01:57:45Z,1
Eww,UgwVSZ7PjypUzm_EguJ4AaABAg,0,0,2022-05-18T16:27:45Z,1
"Why is every photo of surgery results so horrific, it feels like they intentionally take the most bloody/scarred/disfigured/poorly-lit photograph imaginable. I'm considering this for myself, but I can't find images that are post-recovery; I'm trying to find photos that are months/years post-surgery. A ton of photos online are literally mid-surgery.",UgwFyRvp4d0zpmC42CF4AaABAg,0,0,2022-05-14T23:21:52Z,1
I found this very interesting. The only thing is he/she can’t really answer accurately when he/she doesn’t know what it actually feels like to have a real penis and balls.,UgwKKagrZgK6Yuiu4qh4AaABAg,0,1,2022-05-14T14:45:18Z,1
"I need to know is it possible to still get periods after bottome surgery? Like day you have to stop taking t st some point, is it possible to still some how bleed? Or would it judt be cramps? Or is it just not possible to have it?",UgwXOwTIjgFxs_s3rSZ4AaABAg,0,0,2022-05-14T05:58:55Z,1
Question I'm starting testosterone very soon you mentioned micropenis does that mean I will grow one once I start testosterone? I'm asking out of curiosity and I already have been told from blood work from my PCP in 2015 I have high testosterone levels in my blood and don't know why when I'm born a female of course and yes I'm going for top surgery first to start,UgxHZ3xJOzQPPFhDsoh4AaABAg,0,0,2022-05-12T01:31:31Z,1
"LOL on the question why did you get a size 8-10 penis, my answer would have been I would never want a woman with a man whole virginia 😅and by the way there are many cis guy's who can't produce sperm, as long as you and your wife is happy that's all that matters, thanks for the informative video handsome brother and for letting us here how stupid people are with their questions, question that they would never ask a cis guy period.",Ugwk54jKYlSZ1r-h37x4AaABAg,0,1,2022-05-10T14:52:20Z,1
I have a question for you. If you get merried do you think you can produce babies after this operation,UgwlxvW4IRPAt7s-pBp4AaABAg,0,0,2022-05-10T04:35:44Z,1
You're out of breath because youre on fake testo?,UgwxFB8QQoHtaLytIg14AaABAg,0,0,2022-05-09T17:51:17Z,1
"I'm slightly confused as to why you thought getting the stuff that would allow you to pee standing up would prevent you from peeing while sat.

I've got a cis penis (okay kinda, and hopefully not forever, but either way point is it's a born penis that's had a male puberty, and used to have sperm) and while I'm still entirely capable of peeing while standing up (although I haven't in at least 6 months now), I definitely can, and always could (so back when I had normal male Testosterone levels) pee sitting down.

Ask any man, cis included, whether they can pee sitting down, and you'll either receive a ""yes"" or they're super toxic and think men aren't allowed to (but they're still physically capable).

Yes it occasionally bumps against the toilet's wall but just sit a tiny bit further back and that's solved",UgwPXcfQiHuBCVcdzG94AaABAg,0,0,2022-05-06T07:26:53Z,1
what does sex feel like? i’m trans ftm and want to be able to have lots of feeling if i had penetrative sex,UgwshxY_gq7uGdGEID94AaABAg,0,0,2022-05-06T00:16:52Z,1
"Super interesting, thank you for being so open:)",UgxPDgQE-BSTKGYxrHZ4AaABAg,0,0,2022-05-05T19:55:25Z,1
You are so wholesome <3,UgzAPOwmVuoIdPL4CJ14AaABAg,0,0,2022-05-02T18:24:23Z,1
"Q: Does it look like an eggplant?
A: Well, ...

Q: Does it behave like an eggplant?
A: Well, ...

Q: Can you use it like an eggplant?
A: Well, ... 

Q: But you still want to call it an eggplant?
A: Yes.",UgyiHUACnxUwrmdL04N4AaABAg,0,0,2022-05-01T15:10:03Z,1
"So basically the answer to all the questions are. ""It's basically like a cis male."" Dude look it up, you can see the difference for yourself.",UgwJmx9JCmjXGXq74d14AaABAg,0,0,2022-04-23T16:40:39Z,1
"Fabulous video, so happy for you!  BTW, I HATE the faint, bell-like background 🎶  music.  Please don't do that!",UgywtDGu1ic5kSPlqXd4AaABAg,0,0,2022-04-23T05:30:58Z,1
"When do the chromosomes transform?  wait...they don't?
Does the prostate affect the erection like in a normal penis during climax?    wait...there's no prostate?
If you change your mind, can you get your vag back?
This is sad that someone would do that to their body just to try to be something they're not.",UgxdLp86SoeWgwR0Oy94AaABAg,0,0,2022-04-20T03:53:03Z,1
😅😅😅I'm a heterosexual female but this is hilarious,UgzKzhRXcQrvdbIB6x94AaABAg,0,0,2022-04-16T17:30:16Z,1
Another option is you can take mine I don’t want it,Ugx3M0dGBre0a--ys9p4AaABAg,0,1,2022-04-14T03:03:07Z,1
What do they do with the vagina and cervix when they do bottom surgery?,UgwPv5nHtoNFszJTpkV4AaABAg,0,0,2022-04-13T13:32:51Z,1
"As a aro-ace person who doesn’t have the courage to come out, You really make me feel good about myself",UgyKCE4LSPOOCASFM9V4AaABAg,0,2,2022-04-11T14:40:04Z,1
Omg that's so sad,UgwoIgQhiIwWJgorbBB4AaABAg,0,0,2022-04-07T18:45:15Z,1
Very informative thank you,Ugz8FpmncOPUs-piMqJ4AaABAg,0,0,2022-04-06T22:44:49Z,1
I have a dream of being able to rail a girl but I have no other reason to transition so I won't I guess 🤷🏻,UgwQhluu5XibZvKtQ4x4AaABAg,0,0,2022-04-03T22:25:12Z,1
"Hearing about your experiences with your balls, how can anyone say you are not a man? Like... I just... The entire time I was just ""Yep, that's what it's like.""
(Please note that this does not mean a trans man needs surgery to be a man.)",Ugxbk6vIFJAr4TuhtzV4AaABAg,0,1,2022-04-02T13:15:05Z,1
I love how open you are! 🙂🙂,Ugyd0zEecahoWQXvmR94AaABAg,0,1,2022-04-01T20:01:06Z,1
Will you effin just show us your globbam peanuts instead of going on and on on with 1000's of words? Jeezuz. You keep repeating yourself too. Ever here the expression a picture is worth a 1000 words? It's not strictly true but I think you get the idea.,UgxKfhyIFT2YeUUAbth4AaABAg,0,0,2022-03-31T22:56:50Z,1
"It's kind of weird that some trans men opt for a big penis (far bigger than average), because what? A big penis means you're more man? Kind of contradictory.",Ugyve56XimJ831-dP-J4AaABAg,0,0,2022-03-31T11:12:22Z,1
What does your girlfriend want I'm sure she'd like a real penis,UgyAXU0b0iEagS_ui-J4AaABAg,0,0,2022-03-31T02:08:34Z,1
"I'm very late to this video, so I doubt anyone will answer me, but I'm a cis woman, and I'm curious as to what you did for your period/women needs? Did you get your tubes tied? Is that hole still there? This question is really just for any trans male. And if you're a trans female, is there such a thing as bottom surgery for you? And what's that like?",UgypdKiXLfbtTW67Nsd4AaABAg,0,0,2022-03-29T03:06:59Z,1
"I'm so glad I stumbled across this. I've been a bit late to transitioning only now looking to start testosterone at age 29, and your videos have tackled a lot of the fears I'd put off until now. I'm finally going to be calling my doctor today, so thank you for being so informative and helpful! Can't wait to finally start into my own journey :)",UgyEgTHp1JwlPy25B0J4AaABAg,0,0,2022-03-18T19:05:00Z,1
Mental,UgzseZmeOz4zPP_OLE14AaABAg,1,1,2022-03-18T14:26:50Z,1
5:24 ……..ANYMORE!?!?,Ugy4Kc4UJGwO-kpppCt4AaABAg,0,0,2022-03-18T13:17:42Z,1
I’ve always wanted to know if it looked real bc I’m a trans guy myself (not transitioned yet),Ugy3FjACHKUNsvXYOxV4AaABAg,0,0,2022-03-17T17:36:26Z,1
"I’ve heard some have issues with pee leaking out the first few months after bottom surgery… now im not asking If you had that specific issue, but which of the types of surgery would have less chance of that sideeffect?",UgzO3cE4HVFseGt-59p4AaABAg,0,0,2022-03-17T13:08:25Z,1
“That’s a lot of penis” lmfao  .. hilarious,Ugxc7N0_zjY0AxUaydl4AaABAg,0,0,2022-03-14T07:26:33Z,1
"Take a shot every time he says penis



Rip 💀",Ugw5kByjrGEhs1fJfRh4AaABAg,0,0,2022-03-14T07:25:04Z,1
"I d assume, most likeley, whoever said go for 10 inches is a guy. (25,5 in cm).",UgyLPhMxGoiiBzUo3b54AaABAg,0,0,2022-03-10T02:21:06Z,1
"i do wish you had answered if the surgery/healing process hurt, because that’s something that im most scared of even though ive always wanted bottom surgery. the cost, look, feel, and everything never really mattered as much to me. i know i will be happy with what i get and i know it will be worth it no matter how expensive, but im terrified of the pain. im scared of being hurt and alone and there is no one to help me or soothe the pain. sorry im getting a lil personal lmao but if theres any ftm guys in this comment section that have had bottom surgery id love to hear what it felt like physically. thank you for making this video jammi, it helps a lot of people like me feel less alone ❤️",UgyCDBYInKWxddVGRFh4AaABAg,0,1,2022-02-28T04:39:21Z,1
Nice video but.....men we will always want a bigger pinus...be carefull next time you talk about size because It give all that away women dont care of male size  genitalia!,Ugy6lUj2l7MLLNyl2gF4AaABAg,0,0,2022-02-24T21:03:38Z,1
"take a shot every time he says penis
(please dont actually do this)",UgwfVfdP5yBKvfY472V4AaABAg,0,1,2022-02-23T19:28:11Z,1
I’m a young trans guy and I don’t know much about bottom surgery and this really helped. Befor now I didn’t even know there was more than one surgery!,UgxihhoCi-5EQHNsgWl4AaABAg,0,2,2022-02-21T02:32:29Z,1
"Monster pnises are only for jokes. The reality is, women do not want to mate with a horse. They are painful and uncomfortable to accommodate, as well as intimidating. There, I said it",Ugw_zF4FneJb1pTHvpx4AaABAg,0,0,2022-02-20T01:22:58Z,1
"A dude with ovaries and PMS?  This lady should have known better, the mutilating surgeries, very expensive ones, and horse hormones are turning her into a hybrid looking woman.  She is unable to understand that manhood is a lot more than a halloween costume.  She looks ridiculous.",UgzThWi_e-FXu_PtYbx4AaABAg,3,0,2022-02-18T09:24:35Z,1
"Me, an American, recently found out I could get all my surgeries and aftercare for almost free as long as I'm on state sponsored care. I'm happy I don't have to pay upwards of 10k-20k in order to have it. But I gotta live basically almost on the streets to qualify..",UgyrGZY-2-jlC0bJSnN4AaABAg,0,0,2022-02-17T16:07:48Z,1
I'm likely not going to get it due to the fact I'd much rather have the growth (if any) that I'll get because I'm nervous about that kind of thing. I've seen what I don't want but what I do want is feeling and function as normal as possible. That way I don't end up regretting the surgery. Definitely want top surgery though.,Ugzu3vX3D9GjzfNdYRd4AaABAg,0,0,2022-02-17T15:56:41Z,1
"So, you looked at boys and told yourself ""I wish I was one of them?""
Is it what happened?",UgwDecpcZPE5IvEPFZR4AaABAg,1,0,2022-02-16T15:50:14Z,1
"love the information, love the channel, love you!! ... it is really appreciated as a cis male with a trans male sibling this is so immensely helpful. thank you thank you thank you!!!!",Ugz7-LwNe2EjXS0Jhh94AaABAg,0,0,2022-02-15T05:23:21Z,1
"With getting the bottom surgery I have always had one concern or needless to say questions whether or not you choose to go through with all the surgeries or not, WHAT IS IT LIKE WHENEVER YOU CLIMAX, OR HAVE AN Orgasm",Ugw3InGwRDcDDIVckDN4AaABAg,0,0,2022-02-09T15:43:58Z,1
Does it look circumcised or not?,UgwhKb99hJtUwt2PPSx4AaABAg,0,1,2022-02-02T01:38:32Z,1
I have a question if you take testosterone would you have to grow a beard or you have to take pills that grow beard or you don’t need to grow a beard I don’t know how to ask question I’m sorry,UgybKztI1X0SIhJGy8V4AaABAg,3,2,2022-01-29T08:43:50Z,1
i mean what size is the one u got,UgyUjzcYWp4oSTGgzbB4AaABAg,0,0,2022-01-27T16:45:50Z,1
that surgery did u have,UgwmfrfkQThqv0P7t_Z4AaABAg,0,0,2022-01-27T16:44:46Z,1
"Thank you so much for being so open, honest, and willing to share the details of something so personal. I've always had a genuine curiosity on the medical and anatomical aspects of this type of surgery but was aware that that curiosity could be perceived as something more salacious and intrusive than it was intended. You didn't owe anyone these intimate details, but I am grateful for the education you've provided. I've always liked all of your videos and am so happy that you have found your peace.",Ugz2SnBSrhwZ7yER7ZZ4AaABAg,0,5,2022-01-25T06:30:34Z,1
"Phaloplasty is really in the dark ages. Do your research. Loads of problems. Fistulas. Sepsis. Tears. Further surgeries. Lifelong issues. Oh. And no orgasm.
Don't believe the hype.",Ugw-9dfe9kHecDpKEup4AaABAg,2,0,2022-01-21T04:13:37Z,1
Just found out about a mate went through the change. I hope you're happy God willing I can be a good support. You be you Boo,UgwvVTKIGEDYHjST9HF4AaABAg,0,1,2022-01-19T16:21:50Z,1
"Oh gosh this was helpful, thank you! As a trans male this makes me feel a bit more better",Ugz3KMc1YWiVDRHB2yR4AaABAg,0,1,2022-01-16T00:08:09Z,1
Wow the subtitles really can’t spell metoidioplasty. (Not sure I can to be fair but it’s better than what subtitles were coming up with),UgzyQvAGcUz_nHl3Egp4AaABAg,0,1,2022-01-15T15:59:41Z,1
the fact that there was a add about church before this is just-i cant,Ugx7EX_7GXaG3ctKeWJ4AaABAg,0,3,2022-01-14T12:44:08Z,1
"the constructed penis is made out of the clitoris, right? so is there a way to still have a vagina after surgery? I'm a trans guy but I'm really into vaginal penetration but still get plenty of genital dysphoria. however I don't think I'd be fully comfortable with genitals resembling a cis guy's. having a penis but also a vagina seems like fun.",Ugy1XgWBPzHZEqcIVKV4AaABAg,1,2,2022-01-13T18:06:24Z,1
I love your perspective on size ☺️,UgyTd6AcE8oRqoTy1pJ4AaABAg,0,1,2022-01-12T19:19:43Z,1
SOMEONE THOUGHT THAT THE BALLS WOULD FALL OFF??? THAT SOUNDS HORRIFYING-,UgyTmhqPpULkduArJGx4AaABAg,1,2,2022-01-11T04:42:42Z,1
