Comments,Comment ID,Reply Count,Like Count,Updated At,Host Gender ID
im not transbut im agender and cant see myself being referred to anything other than hehim and its funny when my friend skyler corrects her self shes like shhhhh hehes blah blah its funny but sweet cause shes trying real hard especially since shes been with me through the times where i was associated with all three pronounswhen i was sorta cis and used sheherwhen i was just straight up non binary and used theythem and then when i thought i was a demiboy or possibly trans and used hehim so i understand it could be difficultanyways that was kinda longlove this series so much chase very helpful to a curious boi ~kaidyn,UgwjeM8F2PxAhO_nt954AaABAg,0,1,2018-07-20T12:46:56Z,1
my dad and his gf will only use my preferred pronouns once i start hrtsometimes he slips up and calls uses my preferred but then corrects himself,UgwLHBYklXJFu4qD-tF4AaABAg,0,1,2018-06-26T07:49:12Z,1
okay i really relate to thisi am nonbinaryand get this super uncomfortable feeling whenever i am misgendered and the person doesnt correct themselvesbut i think the worst instance of it happening is when i was talking to my friends friendthey referred to me as heand my friend corrected themthe person then fucking proceeded to say why cant you just be malei felt so sickso pleasedont be that person,UgxQSLqqc-5an0y7CPh4AaABAg,0,0,2018-06-15T10:54:46Z,1
one thing that i struggle with a lot is that i am trans and i use theythem or hehim pronouns and i have so many trans friends and pronouns are really hard for mei literally will stutter with cis people just because i have spent so much time thinking about pronouns that they all kinda feel wrongbut because i am a trans personi feel like its like a bigger deal if i mess it upor at least like i feel way more guiltyi wonder if other people have tricks for getting better at it esp when you have like a dozen trans friends and you need to learn all of themor how to feel less like a bad trans when you mess up,UgzJtRKHyirF1s6l6CJ4AaABAg,0,0,2018-05-30T21:46:27Z,1
so does he change his hair color every daynot judgingi wish i could be that flexible with my hair color but youd think that his hair would be absolutely dead by nowi dont know lol ive only ever dyed my hair once,UgyU3U_6rKZbbdmwcz54AaABAg,0,0,2018-05-29T01:57:37Z,1
how come hir and ze never took offi like those pronouns because they dont belong to a genderthey reference a person,UgwZ2pjsH1Q6fJj3rVd4AaABAg,0,0,2018-05-05T01:44:26Z,1
im agender and ftm and i use all pronouns except for sheher pronouns sljglsgjlgjsbj,UgztzusBtan_46LB5GJ4AaABAg,0,0,2018-03-27T16:31:11Z,1
ok what about a situation when u came out like  months ago and asked to use they them pronounsand you interact pretty much every day school uni and every single time they refer to uthey misgender uand it is likenot maybe on purpose but evrry time i correct themit kinda goes in one ear and leaves the otherso i guess how long is not long enough or too longand another thingu talk mostly about ppl on the receiving end of the pronounsbutagainlets say i come up and ask people to yse they them pronounsthey keep and keep messing upwithout trying ot showing any effort to remember themselvesso now its my job to correct them each timeand jee i feel so scarsd and or paralysed each time it happensand by the time i unfreezethe conversation has long moved ondoes anyone have advice,Ugx2NBAhn2p_fJgj9md4AaABAg,0,0,2018-01-20T22:36:32Z,1
oof i wish i could hug you,UgykTiZksnqBIEe92rl4AaABAg,0,0,2018-01-12T04:49:34Z,1
kind of unrelatedbut i actually have a transgender acquaintance named peterhe graduated last yearthere are currently  transgender people at my school that i know ofincluding meand some gncs,UgzDlWhdMqLT2Y-gOQx4AaABAg,0,2,2017-12-23T20:46:16Z,1
im probably completely alone in this but i dont see what the big deal is with pronounseven as a trans personi will never purposely misgender someone but if i did it accidentally i wouldnt feel bad about itnor would i apologizeand when people misgender me i simply dont correct them because why botherive seen some people get furious over pronounstheyre just words,UgydAcE4LrmYuL170RR4AaABAg,0,0,2017-12-04T20:36:56Z,1
there are only  genders grabs popcorn,UgwUnTY8y1Kct3OMxwp4AaABAg,0,0,2017-10-29T06:27:15Z,1
hey chaseyou said something about that us trans people often try to find validation by other people by them calling us the right pronounsand that it might be a little problematicbut i dont think thats the reason why we want everyone to call us the right pronounsi think its more like that we are for example male and we want other people to call us male; because we arenot because we want to feel good about ourselves and feel validbut just because we arei dont want people to call me he because like lets saythey wanna make me feel goodlike oh you feel like a boy let me be nice to you and call you heits more like just with cis people we dont call them the right pronouns to validate them but just simply because those are their pronounsi didnt mean any of this to sound rude or anythingi really appreciate you making these videos to inform people that dont know alot about the trans community and it also informed me alot about little details that i havent thought about or knew yetdefinitely keep it up man,UgyQ6kC9KuytHcUvdoR4AaABAg,0,0,2017-10-17T19:59:05Z,1
i have a computer background with the nonbinary flag colors and my pronouns in english and swedish on iti recommend visible namepronoun mnemonics to let others know your new name and pronouns,UgyIWyAAXFmoiiTudst4AaABAg,0,0,2017-10-13T12:37:22Z,1
ive been out for almost a year but my family still wont use my pronounsits not that theyre having troublethey just refuse to even start referring to me as a boy,UgwATQ_RrO84obnV0zd4AaABAg,0,1,2017-10-02T15:47:56Z,1
who gives a fuck about pronounsnot the himherbut this bs non binaryximxerits ridiculousthese identity politics has gotten out of handpls tell me  how someone doesnt identify as one sexor the otherthere is no species on planet earth that doesnt apply to male or female labelsjesus christwho gives a fuck if other people in the outside world know your identity i understand if its people around youbut holy fuck u wont even run to these stranger again in your fucking lifepeople put more time into this bs pronoun movement than they do help lower income communitieslike there are colored kids dying every daysome people cant go outside without a gunbecuz if they dothey could die our communities are plagued with violencebut no one gives a flying fuckthey fall for this bs movement which started on tumblri bet you all voted for hillary clintonthe lady who takes bribes from private prisonswho make money off locking up my peoplefuck donald trump toofuck this fake problem of misgendering id rather be misgendered than be surrounded by death everyday for senseless violence,Ugwhf-oQ37R2dnaMXat4AaABAg,5,0,2017-09-23T18:59:48Z,1
ive tried to talk to my family about this for over a decadei justfeel better not talking to them even when were in the same houseim so much more comfortable at work since they accept mekind of distressing,UgwBEKeSHXxpHJHk5Z94AaABAg,0,0,2017-09-08T23:21:36Z,1
people needing time to process ones pronounce still doesnt mean you should tolerate themyour mental health is the most importantif they cant make an effort for such a little and simple thing as gendering you correctlyjust maybe let them take that time somewhere outside your eyesightnot necessary to hate them for it or stop communication foreverbut if they truly want the best for you and truly value your relationship while still misgendering you for some reason theyd be able to give you spaceif theyre notmaybe there is another reason for them not using the right pronounjust saying,Ugxu8tGkB5l3uDGcPKR4AaABAg,0,0,2017-09-08T16:01:29Z,1
i came out a year and a half ago and one of my brothers likes to make a point to call me my dead name and make fun of me being trans going as far as to say if you were meant to have a penis you would have been born with one ,Ugxnvk7m4Tj7Z8Cn_Yp4AaABAg,1,0,2017-09-03T01:58:00Z,1
when you disrespect peoples pronouns because youre mad at themits like youre saying that you only use their proper pronouns as a favouryoure saying you dont actually see validity in their pronounsand you just do it because youre such a good person,UgwK1cgLEhGTwL6W1jp4AaABAg,0,1,2017-09-01T05:30:06Z,1
it feels weird hearing chase talk about zuzia like he is in this video which is like he doesnt want people to know who they are because now they come up as just zuzia in videos  especially the podcast with arron,Ugy4IdTEit3A2sO3ViJ4AaABAg,0,0,2017-08-31T08:42:36Z,1
the kindest thing ive done in my lifetime was to move away from our home town and leave my children adult in said town to live however they wanti dont judge them but they so worried that i would,UgwSrY0O9cgOgb8nNnN4AaABAg,0,0,2017-08-30T15:58:13Z,1
but you love your dad and im so sure that your dad loves you,UgwhJw76pIGkItU7_oR4AaABAg,0,0,2017-08-30T15:56:07Z,1
chase i love each person i meetwho am i to not love another human being,UgyE7_qGzQ6SzC7Woh94AaABAg,0,0,2017-08-30T15:54:38Z,1
"chase you never answer me but im ok with thatso here i goif im wrong please,someone let me know if this is correctthis seems easy to me because growing up i was taught that our creator made us in his imageso as we have both men and women our creator must encompass boththat equals two in onethats a plural from the get goam i far off base here",Ugw5GcnZoGCr_7J1g4d4AaABAg,0,0,2017-08-30T15:53:25Z,1
if i dont know what pronouns somebody uses i just call them they before i aski talk about them to another person before i know their pronouns bc i think its generally inoffensive and nice to do,UgynFhgGuiZdkPeeQTF4AaABAg,0,0,2017-08-30T03:15:42Z,1
im gonna go as far as to say that purposely misgenderingusing birth names is psychologically abusive,UgzCgtI3kbE7EnyA0M14AaABAg,0,0,2017-08-24T01:27:56Z,1
theres this guy who used to go to my school who would always dead name me and misgender me cause he didnt like me and he kept saying he wasnt transphobic cause of it and it was annoying,UgxZM4MQbxaU4PJ-mhx4AaABAg,0,0,2017-08-21T21:23:58Z,1
i saw a person with masculine features wearing masculine clothing and a masculine haircut buying something from a food vendors downtown torontowhen the person walked away and i went up to order i turned around and said excuse me sir is this your phonethe person started screaming at me about how they were nonbinary and how dare i assume their gender and how i was a terrible bigoti had never met this person in my lifei stood there dumbfoundedi should have just taken their phone and sold it on kijiji like most people would doim sorry but being transgenderd doesnt give you an excuse to be an asshole to peopleive heard other peoples stories of similar experiencesits horrible,Ugy8rwflJD7P6Fd8SdJ4AaABAg,0,0,2017-08-20T05:54:44Z,1
thank you chase for making these videosi myself am not transi am an ally and i have people in my life who have came out as trans and non binarywatching your videos are so informative and make me feel like i am respecting them because i know things like pronounsyou are such a great person by using your platform to reach out to people,Ugyh95imJQ9xBQQYsvJ4AaABAg,0,0,2017-08-19T20:59:40Z,1
dude your videos are so funny and awesomei love them so much thank you lol,Ugw7XoGdlZ2DuTu832R4AaABAg,0,0,2017-08-19T13:31:14Z,1
"hey chasei just wanted to thank you for reminding me my gender is validkeep educating,a happy nonbinary person",Ugw-mDRlGbrEzQRyLVt4AaABAg,0,1,2017-08-19T06:02:05Z,1
i came out to my dad  years ago and to this day i dont think weve gotten through a conversation without him misgendering meits gotten to the point where i made a misgender jar like a swear jar where my mom and i make him put a dollar everytime he uses the wrong name or pronounsand its all going towards my top surgery next summer ,UgxBAWbnBylW2F_Hpkx4AaABAg,0,0,2017-08-19T01:19:26Z,1
,Ugzd9H5bChk2l38ClmR4AaABAg,0,0,2017-08-18T17:28:33Z,1
okay so i once threatened a trans girl to use her deadname if she wouldnt respect my identityi knew it was badi just didnt what else to do because she was using my deadname all the time and it just hurts so much because im nb and shes binary so she had troubles accepting iti still feel like crap for doing that thoit was like  months ago,Ugw7828RiXRnyiRStdp4AaABAg,0,0,2017-08-18T00:06:22Z,1
i was about to complain about adsthen i remembered this is a chase videoim happy to get any ads if it means that hes getting ad revenue finallt,UgzII_KSbFSDSwwZDXR4AaABAg,0,0,2017-08-16T21:28:25Z,1
i am nonbinary and my mom says she is fine with it but she wont call me my name and she wont call me my pronouns,UgyqenATW7535tJh32t4AaABAg,0,1,2017-08-15T04:23:52Z,1
in my experience people found it harder to adjust to different pronouns than to a new nameeven after my friends had gotten used to my new name and never messed that up theyd still get the pronouns wrong sometimesi think that might be because they were thinking more about the name whereas pronouns are just automaticwe dont really think about them before we say them usuallyit sucks when someone uses the wrong pronounsbut if i know theyre trying and just made a mistake i dont mind nearly as muchespecially if they correct themselvesalso i totally agree on not making a big deal of apologisinga quick sorry is goodbut id rather no apology that a massive declaration about itwhat i really hate is when someone goes into a whole speech about how difficult it is for them because theyve known me for years as she and its so hard and all thati understand that its hardim not expecting anyone to be perfect straight awayjust please tryand dont try to make me feel guilty for putting you to sooo much trouble if i correct you,UgzcU1DhahTVOhB2orN4AaABAg,0,0,2017-08-13T18:33:40Z,1
what do you do when youve sat one of your parents down multiple times crying telling them that it hurts you every time they misgender you but the only real response youve gotten from them is i just dont like people telling me what to sayand what do you do when someone who youll have to associate with your whole life has said that they refuse to call you the correct name and pronouns,Ugw8cPMm3JoGNK4uzIx4AaABAg,0,0,2017-08-13T14:20:23Z,1
i am ftm its hard for my husband and my mom to call me he now or by my name my mom will call me owen online ,Ugy9VH1Vi_ViIqZboy54AaABAg,0,1,2017-08-13T01:50:27Z,1
love your channel chase,Ugz5XmVpSfpX7sieog94AaABAg,0,0,2017-08-12T09:33:22Z,1
"i remember going to a rally for my church youth groupand when we got backmy sponsor commended and thanked me for being so insistent and good about remindinginforming people on how to refer to me when it came to pronounsat the ralliesyoure split up into family groupsand the groups will be mixes of all the chaptersmy sponsor was put in a group with a young trans boyand any time they used she or her, the kid would just look annoyedhe didnt actually say please refer to me as male, he just expected everyone to knowpleaseplease dont do thisdont expect people to know right away how to treat youits like expecting a doctor to know youre allergic to a certain medicine without telling them okay maybe not that extremebut you get iteven if youre shy and dont feel comfortable speaking out like thisplease dont be mad at people for making this mistakethey dont know theyre making the mistakei promise youmost of the timetheyre not trying to hurt you and dont want to hurt youits impossible to fix a problem you dont know you have",UgzYiA5O_NdmB2Mpirh4AaABAg,0,0,2017-08-11T03:37:45Z,1
chasei thank you so much for explaining all of thisim trying to get my mom to watch this,UgwFnyxzjBvX-xS42h94AaABAg,0,0,2017-08-10T16:00:10Z,1
thank you so much for making this series my son is ftm and its been hard to explain to family and friends i have been referring them to this video series,Ugw--X2WbX2Fz5C8RJR4AaABAg,0,0,2017-08-09T18:14:55Z,1
chase your sound is scratchy,Ugxy0MRp0auzSZxmHDp4AaABAg,0,0,2017-08-09T18:13:47Z,1
so glad to see this is still monetizedthis ridiculousness has gotten to the point where i deliberately click on all of your ads to try to even out the situation,Ugw2wPmsbX2HlzIVcP94AaABAg,0,0,2017-08-09T08:11:26Z,1
i love zuzias little cameo ,UgyNpCql81zFzeiEERZ4AaABAg,0,1,2017-08-08T19:01:03Z,1
there are people out there who do not think that using incorrect pronouns is a form of bullying or disrespectthey do not see any correlation with wrong pronouns and a transgender persons sense of safetyand happinessthey do not believe it has a negative impact on their mental healthor that it impacts their risk of suicide and self harmchase can you one day do a survey of transgender people and their experience with pronounsto collect qualitative evidence of this,Ugzl8sf6C-LmVkjMr-t4AaABAg,0,0,2017-08-08T17:07:30Z,1
im happy chase explicitly talked about non binary people herebut im just wondering if i ever come out this series would be good to send them to make them understand what it is,UgyJA2ZfOdo-vB1LWyh4AaABAg,0,1,2017-08-08T17:01:38Z,1
basicly you are promoting grammaticaly false speechyou cant force me to use words that are not part of my language,UgyTfq27l_2qYkaQGa14AaABAg,8,0,2017-08-08T10:18:33Z,1
im honestly very happy that youre pushing for a more understanding approach to being accidentally misgenderedi am a cis woman and have a friend that i have known since i was about  years oldand they used to go by hehim pronouns but recently told me that they identify as nonbinarywhile my perception changed about themas in i did not see them fall under the binaryit took some time to decondition myself from using the wrong pronouns and learning to use theythemi think its a matter of the mind most of the timeits really reconditioning yourself to use the proper wordsyour tip actually helped me outi think you mentioned it in the your so brave podcast some episodes agoand honestly i havent made the mistake of misgendering them since thenalsoi found that the best way to find out how to handle accidentally misgendering someone is by doing what you said apologizing real quick on the spot and correct yourselfbut i also think one should talk to the person on the side later and have a conversation on how they prefer you handle itcommunication goes a long way,UgwIMjblCw84qP6n-eZ4AaABAg,1,0,2017-08-08T05:12:34Z,1
btw is zuzia polish d,Ugxjwr46rXX1AVJxAoh4AaABAg,0,0,2017-08-08T02:26:46Z,1
thank you so much for making these videos,Ugx1IrWu6Aal0J7N6C14AaABAg,0,0,2017-08-08T00:58:35Z,1
thank you so much for including links to explain why theythemtheir is grammatically correcti am so tired of people hiding their bigotry behind grammar,UgwzYsbRP0tevHVxj-Z4AaABAg,0,1,2017-08-07T21:27:22Z,1
 years  months since i came out and my father calls me dead name and female,Ugz76ri4SDPi9CH53Gx4AaABAg,0,2,2017-08-07T14:32:25Z,1
another thing on disrespecting peoples pronouns when youre mad at them it makes it seem like a privilege to have the correct pronouns usedlike im good with you right now so ill call you by what you wantbut now im mad at you so you dont deserve the right pronounsit also can make the person who is trans afraid to fight back because they know that if they say something against youyoull hurt them emotionally by using the other pronounsbirth nameso if youre hurting them they wont say anything so that they dont get hurt morethis can be really damaging to their mental state,Ugz3SgcjzRKHZqb5CNB4AaABAg,0,0,2017-08-07T05:10:40Z,1
i literally have to sit down and talk to my dad tomorrow and im so nervous,UgxSzS4PNwkWnN0GEEh4AaABAg,0,0,2017-08-07T04:34:45Z,1
i know some gender fluid people who use they them,UgzdpNMAGADLbrwiK5F4AaABAg,0,0,2017-08-07T02:44:51Z,1
easy fix i prefer and even use if i screw up so person and i were doing and thing and wrong pronoun shit sorry correct pronoun said blah blah blaheasy fixyouve corrected yourselfapologized for the slip upand not made a big deal out of it,UgwXFYrlBfNe0mUDA3p4AaABAg,0,0,2017-08-07T00:18:22Z,1
i came out to my mom on july  of this year and shes calling me by a nicknameembut im not sure if shes really trying to use my prounouns hehimshe supports meshe seeked out a therapist for me to talk to about my genderi use the mens restroom and i have been presenting myself as male for the past school year to nowand it just makes me sad that she still uses my old pronounsmy brothers and sister use hehim pronouns but i think my mom wont use hehim pronouns unless i legally change my gender marker and my nameim not sure what to dobut it hasnt been long since i came outso i understand if she cant do it yetsince she specifically said i dont think i can call you evan or use hehim pronouns immediatly since ive known you as birthname and as a girl for  yearsbut i can call you em idkthis is just a lil venting thing,UgwkBZBLySfyEIMtOKx4AaABAg,0,0,2017-08-06T22:47:21Z,1
lol your dad misgenders youhe seems like a cool dude,Ugwa51OVmEYuAwuiEHN4AaABAg,0,0,2017-08-06T22:39:26Z,1
ive always identified as a gender superior to all other gendersmy beauty is such that i can pass as the absolute standard of beauty for all gendersi just went by he  him  his because it seemed practicalgiven my superiority in beauty and intellect i will start demanding that lesser people address me as yhwhwhich is one of the names of god in the kabbalah,UgzIOjKHQ3-PvATszrJ4AaABAg,4,0,2017-08-06T22:38:06Z,1
i just started referring to everyone as person or their nameit works better than stating gender because not everyone is a he or she strictlyi cant remember all those pronounsi can barely remember what i did two days agolol,Ugy7c4ecdO2hgVBOmhR4AaABAg,2,0,2017-08-06T15:51:41Z,1
what about other pronouns besides hetheyor shei have multiple people in my life ages ranging from  who use zezir or zehir pronounsi think its really important now to educate about pronouns outside of the binaryand since theythem pronouns are more wellknown nowwe need to start talking about other pronounsi use theythem pronouns and its definitely more difficult for the people in my life who use zezir or zehir pronouns because its less known and people respect it even lessthinking that its a made up wordall language is made upall language has been developed in order to reflect our social worldlanguage is constantly evolvingall pronouns should be respected if those pronouns resonate with that persona lot of people dont know how to use zezir pronouns and use they as a replacementthey is not that persons pronounsso take the time to learn how to use zezir or whatever other pronoun that person goes byalsoone of our trans eldersleslie feinbergused zehir pronounswe gotta know our history,UgyCAALtzAOiqRWfLwV4AaABAg,5,7,2017-08-06T15:28:10Z,1
trans folk are beautiful people no matter how they started to when they transitionedthey are gorgeous inside and out and all of you are beautiful,UgzxT-zbxSs3WLS6YHV4AaABAg,0,1,2017-08-06T09:42:11Z,1
those who i know who are trans that i met as the pronoun they prefer i click with it so fasthowever if its a friend who had just came out as trans i had a difficult time processing their proper pronounbut theyd understand because of how hard it was to say the pronoun rightid never make a huge scene out of it i would apologize and explain it would take me time to get used to the different pronoun and they understoodbut once i got itit was so much easierhonestly misgendering by accident even made me feel really guilty about itbecause i dislike hurting my friends my misgenderingbut this helps so much because holy shit chaseim so glad you made that last statement on that with it being ok if you mess upwell make it click it just takes time,UgywIJvZFRB9UqF_AJp4AaABAg,0,2,2017-08-06T09:42:00Z,1
trans ,Ugwd0TS-wJ8bA4MKyO94AaABAg,0,0,2017-08-06T09:36:09Z,1
this video is perfect and hit all the right topics and points,UgxHDFFQv2MKdadAye54AaABAg,0,0,2017-08-06T08:18:25Z,1
thank you chase for this trans ,Ugw9fwobbb4EXHi0g0V4AaABAg,1,2,2017-08-06T06:44:45Z,1
i have no problem using heshe pronouns if someone wants me to refer to them by their personal genderbut get fucked if you expect me to refer to you as zhervissieor some other made up bullshit word,Ugyuyji004iPGWdT8mV4AaABAg,0,2,2017-08-06T05:34:25Z,1
these videos are so nice ahhh,UgzOrVYe21BVKVzO71l4AaABAg,0,0,2017-08-06T04:17:01Z,1
peterhepeterhepeterhe,Ugx-fw3pW79mSiD6RF54AaABAg,0,2,2017-08-06T02:52:51Z,1
is it cool if i i share the trans  series to my facebook,Ugy04R2M-3l66hw6J_Z4AaABAg,0,3,2017-08-06T02:47:54Z,1
english not being my first languageit took me a little bit to get used to theythem but honestlyi now use it all the time when gender is irrelevant to the contextits soooo much easier and also doesnt make you assume anything when talking about people whos preffered pronouns you dont knowpeople that mock pronoun discourse always say its making life more complicated when its literally way simpler that wayuse theythem unless asked to use another one thats it,UgxUo1cn3H6_s-VwNAJ4AaABAg,0,4,2017-08-06T01:56:31Z,1
oml theyre was a trump add before the vid,UgyEZmC5gWEBCaztojx4AaABAg,0,1,2017-08-06T01:30:05Z,1
thanks for the subtitlesim hard of hearing at it makes it so much easier for me ,Ugwq6v47LgEGX9Qbv814AaABAg,0,3,2017-08-05T23:59:48Z,1
there was an adyou know what tham meanschase is getting paaaiiiiiidddddd,UgxDRMe239o9zPZoDh14AaABAg,0,5,2017-08-05T23:37:33Z,1
haha even an apology is a bit much for me tbhjust immediately correcting it without acknowledging the mistake at all is ideal,Ugylwn6WLDcpApJDr3p4AaABAg,0,1,2017-08-05T23:36:06Z,1
what i did to remind myself to use the correct pronounwas just saying it over and over againor before i would refer to he she or her him was to think before i said anythingmaking sure it was the correct pronouni still on occasion slip upbut nowive been mis gendering my petsif thats even a word,Ugy6Yx7fbwGulpP0UQV4AaABAg,2,3,2017-08-05T23:30:21Z,1
im nonbinarybut i still find myself getting nervous around trans people because im so scared of missgendering themespecially with theythem pronounsthankfully i mostly speak finnish in my everyday lifeand pronouns are gender neutral in finnish ,UgyEjAMb84YuzyyWxxp4AaABAg,1,21,2017-08-05T22:58:01Z,1
people need to read more shakespearebill uses they a lotactually,Ugw0PT_ABrFOfCKk0wd4AaABAg,0,7,2017-08-05T22:48:33Z,1
people need to read more shakespearebill uses they a lotactually,UgzeRyRbmF_5BYMcnrZ4AaABAg,0,2,2017-08-05T22:48:31Z,1
i am at the point i usually use theythem pronouns for everyoneespecially those i have a hard time knowing their gender or they havent told me,UgzAfDOVMqToY28Mh8B4AaABAg,0,4,2017-08-05T22:41:32Z,1
that moment when someone misgenders you and they dont even know itbut you dont want to correct themand you are sitting there likeim fineokay no im not fineit acually really fucking hurts,UgzmgLIpaXL4gnzwg2N4AaABAg,0,1,2017-08-05T22:10:59Z,1
my mother still calls me by my birthname and she pronouns after more than a half year but man i cant be mad at heri can imagine how unrealistic and strange that must feel for her and i learned a bit to kind of overhear itbut when i told my best friend that i was trans she instantly used he pronouns and called me neo and she never said my birthname or she accidentally and thats amazingmy class started calling me with he a few days or weeks after i told them but they sometimes misgender me accidentally but my best friend never did thati have no idea how she does that but shes stunning,UgyVNIYQOpdCWZQNGO14AaABAg,0,6,2017-08-05T21:21:46Z,1
chasethank you so much for these videosi am putting them in a special place on the subject of pronounsi thought it was really bad that people couldnt use the proper pronounsuntil amandas chronicelsi have watched her for so long and now i have a hard time calling him by male pronouns no matter how hard i tryi guess it isnt as easy as i thought before,UgwJ2cXYfAxbXkjDvDx4AaABAg,0,1,2017-08-05T20:42:44Z,1
pleaseeeeeeplease make more videos like this i want to show these to the staff at my school,UgxMaDCDV6Uifmk7pFt4AaABAg,1,0,2017-08-05T20:22:35Z,1
i love you for these educational videos chase  i really doit means so much to mesince i cant do videos myselfbecause well anxiety  other stuffi cant really clearly explain the importance of it to those around me either mebecause they are mostly against using they pronouns for methose around mehave always seen me as a woman so it is apparently extremely hard for them to even accept thati identify as they nowwhich honestly makes me misserablei am scared to show these videos to those closest to mewhom arent within the lgbtqia communityespecially because they have such a hard time accepting it and im afraid that they will react as if i am accusing them of stuffi am ok with the factthat it takes timebut seriouslythose who are the most close to meshould really try at leastin my opinion,Ugz5LsBrpogTCNLQQCN4AaABAg,0,0,2017-08-05T20:03:53Z,1
my mom thinks you are adorable,UgwWJ23NJYFleUBK5Xd4AaABAg,0,0,2017-08-05T19:35:03Z,1
happy to live in finland cos here the pronoun is genderneutrallike there isnt he and shetheres only one pronoun to use ,UgwKmuPrULN8SVxLoU14AaABAg,0,1,2017-08-05T19:29:44Z,1
trying to explain that to my mother  mission failed s,UgzUF6FfrSF1cVrEvQ94AaABAg,0,1,2017-08-05T19:27:29Z,1
i feel like im non binaryi dont really feel like a girlbut i dont want to identify as a guy eitheri just want to be mebut i dont know what that isi could be trans non binarybc i really love hethem pronounsand i have a gender neutral name i go byand i also wear mens clothesi just dont want to be a guy  its really complicated,Ugz-yUNN-rRtrRvaTNN4AaABAg,2,17,2017-08-05T19:25:39Z,1
no matter how mad you are at a trans personnever use their old name or the pronouns they used to use i cannot stress this enoughone of my exfriends did this to me when talking to another friend and its not coolespecially when you are lgbtq you should know that stooping to that low level is not okay,UgxeNGuO0PbJkCt04Pl4AaABAg,0,6,2017-08-05T19:26:09Z,1
im loving the everyday uploadand i plan on using these videos when i come out whenever thatll be,UgwxdR8o8U0OGXPPhzJ4AaABAg,0,0,2017-08-05T19:01:09Z,1
oh i want to add something very important  if you are a trans person and you misgender yourself in your head or out loud  its okit doesnt mean youre not trans or not trans enoughits normal to slip up because youve been the person that have been referred by your old pronouns during this all timeit can take time to adjusti still call myself my old name and pronouns in my head sometimes,Ugwqm0I-NAssvRnuwHp4AaABAg,3,57,2017-08-05T18:39:35Z,1
"going back to the beginning of your videoyou stated paraphraseits important to gender a person correctly so they feel they pass as the genderin the event the person does not pass and in public the person is misgenderedhow do you feel this situation should be handledalsoif a trans person asksdo i pass, is it ok to tell them no, in the event they dont yet pass of course using the proper pronouns regardlessi work with trans kidsmany who dont passbut constantly askeddo i pass i personally feel honesty is important here to not set them up for disappointment in the real world this has actually become such an issue weve had to ban the questiondo i pass",UgwxJnnzATvGBbim_It4AaABAg,2,6,2017-08-05T18:29:36Z,1
no matter you preference we are human and mess up i call my own family who non of us are trans mess up on pronounit happens we slip upwe arnt disrespectful just slip up in life period ,Ugy99h1lRxwZSbSykBJ4AaABAg,0,0,2017-08-05T18:25:32Z,1
people not respecting my pronouns makes me feel really really badbeing misgender causes me a lot of anxietyits hard because i use genderneutral pronounsand people dont know they exist and how to use them as a nonbinary personpronouns are basically the only way for me to be seen and treated as my gender because people cant just look at me and think oh theyre nonbinary,UgyWlaReg9lucyU2TQR4AaABAg,1,1,2017-08-05T18:26:24Z,1
teacher shehe sorryhes doing it right tbhi have this teacher this year again and im glad bc he was the first teacher i came out to last year,Ugwlk8jamjMEWNsQA6V4AaABAg,0,6,2017-08-05T18:04:33Z,1
can someone make a remix of chase saying zuzia they zuzia they,UgwBXj3ui5-aMPJ42jh4AaABAg,2,56,2017-08-05T19:39:38Z,1
about misgendering when your angry at someoneanother reason and perhaps the main one for me that it is a huge taboo thing to do is that you are not just insulting the person you are angry at when you do itin my mind you invalidate one you invalidate everyonejust dontfind other ways to be angry with someone sureit happensbut avoid misgendering period,UgzcdGaCbkKBy0063jJ4AaABAg,5,24,2017-08-05T17:39:14Z,1
sadly i know of someone who came out as transand they expected everyone to instantly know what their pronouns are and what they were comfortable talking aboutand they just became a huge asshole about it and ended up blocking me on social media because they never told me what they were comfortable with talking about and i didnt knowso i didnt know to stop talking about certain thingslike how am i supposed to know what theyre comfortable and not comfortable talking about,Ugynq8wMbrtnW9nbRxt4AaABAg,1,1,2017-08-05T17:10:45Z,1
"thanks for making this series family friendlyi know how hard it is to hold back from not cursing haha,now i can show my parents and now have them get mad at the language",UgzA6VZcJO7Vk3w9FQx4AaABAg,0,1,2017-08-05T17:04:14Z,1
we need more representation of trans people like youyoure very understanding and try to see all sides and opinions of peoplelove you chasethese videos are inspiring me to come out to my mom very soon,UgwcDigNymhbC5laIzJ4AaABAg,0,6,2017-08-05T16:57:27Z,1
"im non binary and identity trans like female to non binary and i use theythem pronouns and ask to be called tyler legally its lucy thobut anyway my partner ,when their angry they forget that i use theythem and tyler so they accidentallyagain not meaning to say it call me lucy with sheher pronounsthey watched this video then called me on the phone crying because they felt so bad because of chases word use not meaning that in a rude way and i was so sad to hear them crying over something that is accidental ",UgyXijclL8vaOJqLJ6N4AaABAg,0,0,2017-08-05T16:55:26Z,1
its funny how much people get hung up on they not being grammatically correct because you do it all the time when you dont know someones genderlike i work in a doctors office and if the receptionist comes back and says i have a patient that needs a print out of their past charges my immediate response would be do they want certains dates or all of it we are talking about a singular person but since i dont know the name or gender of the patienti automatically use theyeveryone does it all day long at least in english but then argue that you cant use it to refer to one personits only because they know what gender the person was assigned at birth that they have trouble wrapping their head around it,UgyAOhlhC-Tx5V9S24N4AaABAg,0,76,2017-08-05T16:13:51Z,1
